objId	EGFP	OLLAS	ALFA	FLAG	VSVG	bcd
B10n2913	1436.705	207.91	1197.16	223	2178.16	FLAG_ALFA_VSVG
B10n2909	2535.6	207.5	1956.16	228.52	3643.7	FLAG_ALFA_VSVG
B10n2911	2521.35	218.8	2220.99	219.65	3094.9	FLAG_ALFA_VSVG
B10n2910	7213.5	211	4387.82	262.72	6842.28	FLAG_ALFA_VSVG
B10n2912	1971.91	192.2	979.22	215.96	2657.09	FLAG_ALFA_VSVG
B10n2914	2247.28	126.7	1867.4	225.44	2918.62	FLAG_ALFA_VSVG
B10n2915	5510.54	209.9	4765.24	281.4	8129.48	FLAG_ALFA_VSVG
B10n2916	3067.4	206.4	2009.12	240.96	3554.7	FLAG_ALFA_VSVG
B10n2918	7459.44	224.05	9398.1	321	13130.54	FLAG_ALFA_VSVG
B10n2917	2446.41	218.2	2965.35	213.41	3097.24	FLAG_ALFA_VSVG
B10n2921	2847.9	221.7	2017.93	225.63	3768.12	FLAG_ALFA_VSVG
B10n2919	9476.64	220.6	8088.76	358.4	15913.54	FLAG_ALFA_VSVG
B10n2920	6976.1	114.25	2944	285.7	9816.27	FLAG_ALFA_VSVG
B10n2927	6629.04	204.15	7275.73	270.895	7626.32	FLAG_ALFA_VSVG
B10n2925	5490.9	216.2	5755.56	280.64	6799.34	FLAG_ALFA_VSVG
B10n2922	3044	212.7	2163.44	238.3	3581.75	FLAG_ALFA_VSVG
B10n2923	1782.43	205.6	1056.03	217.15	1913.88	FLAG_ALFA_VSVG
B10n2928	4111.6	205.84	4728.05	240.6	6397.68	FLAG_ALFA_VSVG
B10n2924	5936.84	220.5	5259.18	278.66	7435.96	FLAG_ALFA_VSVG
B10n2933	3655.76	148.35	3767.06	240.74	4394.01	FLAG_ALFA_VSVG
B10n2929	3946.2	202.8	2811.24	227.68	4691.35	FLAG_ALFA_VSVG
B10n2930	5955.6	213.25	4912.97	285.9	7523.94	FLAG_ALFA_VSVG
B10n2931	2879.8	207.6	2687.52	207	3388.04	FLAG_ALFA_VSVG
B10n2926	3844.91	227.8	914.61	256.5	5094.94	FLAG_ALFA_VSVG
B10n2932	11242.08	214.3	7488.68	395.1	13601.5	FLAG_ALFA_VSVG
B10n2937	5109.48	133.4	4952.57	255.69	5827.4	FLAG_ALFA_VSVG
B10n2936	3326.47	220.03	3478.44	229.96	3718.18	FLAG_ALFA_VSVG
B10n2934	4490.1	212.675	3703.36	248.6	4977.6	FLAG_ALFA_VSVG
B10n2935	5926.2	206.85	5312.53	297.87	7195.61	FLAG_ALFA_VSVG
B10n2939	6309.76	126.25	5825.75	308.64	7811.1	FLAG_ALFA_VSVG
B10n2940	7453.16	120.2	5589.875	369.875	9690.02	FLAG_ALFA_VSVG
B10n2943	6171.76	218.95	5732.89	264.33	6773.86	FLAG_ALFA_VSVG
B10n2938	5054.76	201.15	5069.8	233.4	6094.96	FLAG_ALFA_VSVG
B10n2950	8830.92	133.7	8627.665	329.005	10153.32	FLAG_ALFA_VSVG
B10n2941	3317.46	210.9	2489.74	234.04	3891.26	FLAG_ALFA_VSVG
B10n2946	2740.8	209.85	1924.24	230.6	3049.25	FLAG_ALFA_VSVG
B10n2947	3383.8	207.5	2629.12	224.68	3554.6	FLAG_ALFA_VSVG
B10n2942	3692.6	215.6	3165.98	256.88	4468.78	FLAG_ALFA_VSVG
B10n2945	2773.44	220.8	2578.64	233.04	3599.2	FLAG_ALFA_VSVG
B10n2952	3361.1	211.8	427.9	235.32	4279.6	FLAG_ALFA_VSVG
B10n2948	1616	216.1	1696	211.24	1908.7	FLAG_ALFA_VSVG
B10n2949	3180.34	118.4	1515.95	243.25	4418.38	FLAG_ALFA_VSVG
B10n2944	2607.54	118.725	1227.9	241.1	3330.44	FLAG_ALFA_VSVG
B10n2951	3479.96	202.3	1932.43	222.76	3296.58	FLAG_ALFA_VSVG
B10n2954	3116.6	212.25	2880.71	230.02	3133.36	FLAG_ALFA_VSVG
B10n2955	1724	204.8	1320.92	215.88	1773.7	FLAG_ALFA_VSVG
B10n2953	2073.9	207.1	2360.38	209.98	3781.08	FLAG_ALFA_VSVG
B10n2959	2102.54	123.7	3007	199.2	2475.54	FLAG_ALFA_VSVG
B10n2957	2496.96	213.15	2039.04	234.6	3443.12	FLAG_ALFA_VSVG
B10n2963	4549.705	214.54	4969.2	230.44	5911.15	FLAG_ALFA_VSVG
B10n2960	7489	209.725	5462.86	329.74	8717.1	FLAG_ALFA_VSVG
B10n2961	3515.7	201.9	3194.2	232.8	3540.79	FLAG_ALFA_VSVG
B10n2958	3774.8	124.65	4526.1	214.9	4271.36	FLAG_ALFA_VSVG
B10n2962	5899.4	209.95	4716.84	251.84	6836.1	FLAG_ALFA_VSVG
B10n2964	6845.12	215.4	5412.12	286.92	8282.44	FLAG_ALFA_VSVG
B10n2965	3435.4	207.25	2371.76	239.76	3569.7	FLAG_ALFA_VSVG
B10n2966	6949	211	6412.6	254.06	7183.04	FLAG_ALFA_VSVG
B10n2970	2763.36	132.2	2663.38	229.07	3307.4	FLAG_ALFA_VSVG
B10n2971	2583.67	210.56	1989.72	219.28	3126.26	FLAG_ALFA_VSVG
B10n2968	2302.76	219.9	2009.41	215.62	3118.67	FLAG_ALFA_VSVG
B10n2967	2543.01	114.725	1182.4	234.6	2744.47	FLAG_ALFA_VSVG
B10n2979	4619.14	136.8	4702.81	245.02	5081.72	FLAG_ALFA_VSVG
B10n2972	4877.5	212.45	3812.12	246.28	4855.3	FLAG_ALFA_VSVG
B10n2969	2421.02	122.15	1877.55	203.55	3462.28	FLAG_ALFA_VSVG
B10n2974	3290.42	215.7	3263.56	237.56	3671.98	FLAG_ALFA_VSVG
B10n2980	6547.7	211.5	6009.06	295.46	7380.56	FLAG_ALFA_VSVG
B10n2977	7565.8	211.95	6839.71	272.25	7976.54	FLAG_ALFA_VSVG
B10n2978	2233.01	223.4	2140.78	229.5	3123.94	FLAG_ALFA_VSVG
B10n2984	2222.875	209.54	2075.68	233.44	3252.93	FLAG_ALFA_VSVG
B10n2975	4454.4	216	4256.52	257.52	5282.16	FLAG_ALFA_VSVG
B10n2976	3111.4	208.8	3038.02	242.82	4014.7	FLAG_ALFA_VSVG
B10n2985	5202.3	215.7	3691.62	255.36	5894.5	FLAG_ALFA_VSVG
B10n2981	4037.96	214.1	3637.96	225.88	4474.1	FLAG_ALFA_VSVG
B10n2987	7836.16	218.2	8987.14	322.1	13216.28	FLAG_ALFA_VSVG
B10n2991	2025.29	211.95	1813.72	225	2650.34	FLAG_ALFA_VSVG
B10n2993	1905.68	133.3	1587.71	231.47	2392.84	FLAG_ALFA_VSVG
B10n2988	2022.2	205.8	1456.24	212.48	2141.6	FLAG_ALFA_VSVG
B10n2986	2806.4	212.3	2465.96	213.4	2903.9	FLAG_ALFA_VSVG
B10n2992	2287.15	206.2	1627.88	234.36	4554.66	FLAG_ALFA_VSVG
B10n2994	2358.8	120.5	1639.99	225.58	3065.62	FLAG_ALFA_VSVG
B10n2995	11091.14	132.5	10227.39	454.93	15670.84	FLAG_ALFA_VSVG
B10n3000	10867.04	119.8	8132.19	423.86	13426.74	FLAG_ALFA_VSVG
B10n2996	2669.52	208.5	2721.6	238.76	3569.56	FLAG_ALFA_VSVG
B10n2997	3180.6	216.9	2855.66	234	3641.4	FLAG_ALFA_VSVG
B10n2989	4176.8	216.95	3886.4	231.29	5326.64	FLAG_ALFA_VSVG
B10n2990	1440.97	124.55	1405.8	206.2	1878.3	FLAG_ALFA_VSVG
B10n3001	2086.7	205.4	1442.54	220.52	1953.7	FLAG_ALFA_VSVG
B10n2998	2852.82	214.2	3249.66	220.42	4598.14	FLAG_ALFA_VSVG
B10n2999	1681.11	127.2	2004.6	215.5	2088.2	FLAG_ALFA_VSVG
B10n3002	1800.5	203.45	1196.48	214.36	1968.95	FLAG_ALFA_VSVG
B10n3009	2261.36	208.74	1982.72	230.84	3399.06	FLAG_ALFA_VSVG
B10n3007	2587.86	207.94	2082.52	238.26	4098.78	FLAG_ALFA_VSVG
B10n3003	3183.4	224.2	2437.08	240.2	4122.96	FLAG_ALFA_VSVG
B10n3005	3331.62	220.8	4425.4	227.26	4506.92	FLAG_ALFA_VSVG
B10n3006	5415.8	207.1	3444.08	267	5987.2	FLAG_ALFA_VSVG
B10n3004	355.03	227.45	417.05	207.25	846.38	FLAG_ALFA_VSVG
B10n3012	4283.8	216.6	3866.77	235.04	5731.14	FLAG_ALFA_VSVG
B10n3008	6086.6	115.9	2801.8	289.8	8314.88	FLAG_ALFA_VSVG
B10n3010	2017.8	206.6	1417.6	221.4	2082.4	FLAG_ALFA_VSVG
B10n3015	6153.5	206.15	4321.16	259.16	6770.9	FLAG_ALFA_VSVG
B10n3011	3118.4	205.9	2786.8	244.2	3338.08	FLAG_ALFA_VSVG
B10n3013	339.88	218.5	396.14	207.9	893.62	FLAG_ALFA_VSVG
B10n3021	5554.36	125.9	5027.02	264.04	6086.3	FLAG_ALFA_VSVG
B10n3017	4742.5	122.4	2957.075	248.155	4290.79	FLAG_ALFA_VSVG
B10n3018	4008.2	200.8	3675.4	271.78	5348.4	FLAG_ALFA_VSVG
B10n3014	5869.5	120.4	2577.9	267.8	8738.78	FLAG_ALFA_VSVG
B10n3022	5669.8	207.65	5074	282.84	7312.38	FLAG_ALFA_VSVG
B10n3023	3607.3	214.05	3181.08	222.86	4606.2	FLAG_ALFA_VSVG
B10n3020	4580.41	124.425	3799.2	256.9	5468.2	FLAG_ALFA_VSVG
B10n3025	2002.46	110.725	1091.7	217.6	2749.02	FLAG_ALFA_VSVG
B10n3029	2266.2	124	1886.465	223.71	2886.24	FLAG_ALFA_VSVG
B10n3027	3523.7	206.75	2400.94	240.74	3897.6	FLAG_ALFA_VSVG
B10n3028	1839	124.35	2050.7	210.85	2285.49	FLAG_ALFA_VSVG
B10n3030	3397.52	217.4	2859.08	240.58	4019.4	FLAG_ALFA_VSVG
B10n3032	5979.12	206	3791.48	273.44	7545.62	FLAG_ALFA_VSVG
B10n3033	3558.2	206.85	2385.96	247.36	3940.8	FLAG_ALFA_VSVG
B10n3031	3311.16	202.5	1706.96	222.99	3338.45	FLAG_ALFA_VSVG
B10n3036	3765	206.8	2702.72	231.6	3970.4	FLAG_ALFA_VSVG
B10n3034	3165.2	216.95	2913.96	225.63	3495.29	FLAG_ALFA_VSVG
B10n3035	4549.06	123.05	3765.05	241.9	5554.82	FLAG_ALFA_VSVG
B10n3041	6537.74	203.6	2315.92	252.68	6761.49	FLAG_ALFA_VSVG
B10n3040	3701.64	119.45	4685.65	214.5	4081.82	FLAG_ALFA_VSVG
B10n3042	10925.12	211.65	11051.96	376.76	12383.12	FLAG_ALFA_VSVG
B10n3038	3387.5	214.6	3081.04	219.54	4465.54	FLAG_ALFA_VSVG
B10n3039	4922.2	207.9	2805.05	274.9	6039.92	FLAG_ALFA_VSVG
B10n3037	4726.72	123.4	4145.05	253.8	5649.66	FLAG_ALFA_VSVG
B10n3043	9985.94	209.05	6178.62	357.26	11600.1	FLAG_ALFA_VSVG
B10n3044	2609.4	212.3	1994.01	214.54	2988.98	FLAG_ALFA_VSVG
B10n3046	2535.96	118.1	1878.15	242.5	3050.04	FLAG_ALFA_VSVG
B10n3050	10479.1	123.8	7668.51	405.94	12781.22	FLAG_ALFA_VSVG
B10n3053	5041.305	217.45	5407.44	236.98	6942.63	FLAG_ALFA_VSVG
B10n3047	2115.2	203.2	1866.16	229.64	2947.7	FLAG_ALFA_VSVG
B10n3048	3744.4	212.575	2907.8	242.8	3899.7	FLAG_ALFA_VSVG
B10n3049	4143.88	203.37	4773.69	243	6379.96	FLAG_ALFA_VSVG
B10n3051	2837.6	212.2	2503.78	227.14	3158.46	FLAG_ALFA_VSVG
B10n3058	990.725	206.96	1003.44	217.44	1489.47	FLAG_ALFA_VSVG
B10n3052	3692.18	111.275	1542.1	242.8	4067.07	FLAG_ALFA_VSVG
B10n3059	2840.52	130.5	2735.98	231.335	3447.82	FLAG_ALFA_VSVG
B10n3055	2500.52	218.75	2193.46	223.96	3168.98	FLAG_ALFA_VSVG
B10n3054	1664.42	110	862.5	231.05	1905.86	FLAG_ALFA_VSVG
B10n3066	12173.65	230.26	13133.64	329.52	13476.46	FLAG_ALFA_VSVG
B10n3065	3684.82	139.5	3474.93	242.05	4383.52	FLAG_ALFA_VSVG
B10n3056	2747.24	209.25	2051.86	219.59	3021.22	FLAG_ALFA_VSVG
B10n3057	1834.54	121.775	2201	201.9	2008.8	FLAG_ALFA_VSVG
B10n3067	2906.26	215.24	3025.56	230.68	3523.31	FLAG_ALFA_VSVG
B10n3062	3388.44	210.15	2567.54	221.85	4026.94	FLAG_ALFA_VSVG
B10n3063	1576.04	216.3	1648.25	204.37	1877.22	FLAG_ALFA_VSVG
B10n3074	1348.31	202.3	1367.2	222.68	2237.56	FLAG_ALFA_VSVG
B10n3060	1485.3	206.1	1459.76	212.48	1646.94	FLAG_ALFA_VSVG
B10n3061	2818.74	212.45	2268.58	221.07	3210.36	FLAG_ALFA_VSVG
B10n3068	6239.64	210.85	4731.76	282.18	7417.52	FLAG_ALFA_VSVG
B10n3073	3378.48	127.3	1576.5	220.15	4302.84	FLAG_ALFA_VSVG
B10n3069	2425.52	213.5	2169.16	240.8	3803.12	FLAG_ALFA_VSVG
B10n3072	5737.6	110.1	2596.8	285.4	7773.8	FLAG_ALFA_VSVG
B10n3079	3775.87	204.34	3671	276.04	5807.31	FLAG_ALFA_VSVG
B10n3075	6073.8	206.9	5512.24	305.42	7022.37	FLAG_ALFA_VSVG
B10n3076	3419	213.325	2570.18	239.53	4311.4	FLAG_ALFA_VSVG
B10n3070	1397.9	216.8	1566.79	201.18	1825.1	FLAG_ALFA_VSVG
B10n3077	8628.2	212.8	8049.82	410.48	11002.29	FLAG_ALFA_VSVG
B10n3082	1938.1	201.65	1366.48	213.44	2079.7	FLAG_ALFA_VSVG
B10n3078	10274.84	218.9	7122.86	365.14	12511.48	FLAG_ALFA_VSVG
B10n3091	10376.84	130.1	9102.65	419.14	13398.14	FLAG_ALFA_VSVG
B10n3081	6450	210.4	4353	325.04	8077.9	FLAG_ALFA_VSVG
B10n3087	3739.68	128.4	3393.21	245.235	4195.43	FLAG_ALFA_VSVG
B10n3080	1864.88	202.2	1418.96	226.08	2497.7	FLAG_ALFA_VSVG
B10n3085	1658.6	202.625	1149	216.08	1819.4	FLAG_ALFA_VSVG
B10n3088	8125.4	207.375	6370.34	311.84	8251.3	FLAG_ALFA_VSVG
B10n3083	3523.4	216.8	3305.72	253.24	4171.68	FLAG_ALFA_VSVG
B10n3086	3944.92	117.65	2609.1	253.6	4266.68	FLAG_ALFA_VSVG
B10n3094	10316.91	224.16	11517.68	301.76	11860.92	FLAG_ALFA_VSVG
B10n3084	3643.1	204.6	3095.7	254.78	4699.4	FLAG_ALFA_VSVG
B10n3092	3296.8	204.9	3246.86	258.46	4291.84	FLAG_ALFA_VSVG
B10n3093	5952.6	209.45	5302.76	296.32	6876.72	FLAG_ALFA_VSVG
B10n3089	5981.5	208	3011.24	281.38	7295.94	FLAG_ALFA_VSVG
B10n3090	3491.48	112.55	2030.3	248.2	3648.4	FLAG_ALFA_VSVG
B10n3095	6803.1	129.95	6496.085	308.19	8059.05	FLAG_ALFA_VSVG
B10n3096	6335.54	204.4	6716.26	331.18	8709	FLAG_ALFA_VSVG
B10n3097	5377.94	222	6519.54	258.8	6772.28	FLAG_ALFA_VSVG
B10n3102	2513.6	126.6	2118.16	226.09	3119.27	FLAG_ALFA_VSVG
B10n3100	2039.8	202	1452.54	224.64	2088	FLAG_ALFA_VSVG
B10n3098	6272.62	126.8	5417.7	289.9	8230.56	FLAG_ALFA_VSVG
B10n3099	5413	206.975	3487	279.46	6028.3	FLAG_ALFA_VSVG
B10n3101	3541.98	211.3	1966.5	239.58	4398.74	FLAG_ALFA_VSVG
B10n3103	8040.16	207.6	8329.96	371.48	10991.2	FLAG_ALFA_VSVG
B10n3107	1873.4	201.55	1195	214.08	1735.2	FLAG_ALFA_VSVG
B10n3104	5063.53	212	2516.5	261.39	5648.02	FLAG_ALFA_VSVG
B10n3105	3649.1	218.3	2504.67	239.85	4337.62	FLAG_ALFA_VSVG
B10n3106	1766.34	113.2	984.3	228.1	2244.64	FLAG_ALFA_VSVG
B10n3108	5157.66	136.15	6136.35	245.45	7316.06	FLAG_ALFA_VSVG
B10n3112	3041.84	129	3069.55	228.78	3517.76	FLAG_ALFA_VSVG
B10n3109	2231.9	201.9	1493.84	220.24	2126.7	FLAG_ALFA_VSVG
B10n3111	4572.2	122.35	3507.3	255.1	5415.09	FLAG_ALFA_VSVG
B10n3118	1548.895	206.64	1433.18	223.98	2346.57	FLAG_ALFA_VSVG
B10n3115	2584.08	133.5	2154.08	238.68	3578.36	FLAG_ALFA_VSVG
B10n3114	1701.8	205.8	1525.72	213.88	1797.88	FLAG_ALFA_VSVG
B10n3113	1792	205.2	1420.98	231.88	2452.84	FLAG_ALFA_VSVG
B10n3117	2338.14	124.475	2375.1	217.45	2713.07	FLAG_ALFA_VSVG
B10n3116	2683.56	202.4	1927.68	236.5	3691.72	FLAG_ALFA_VSVG
B10n3120	4359	211.1	3889.85	226.67	4596.59	FLAG_ALFA_VSVG
B10n3126	4631.52	138.9	4615.645	255.36	5307.88	FLAG_ALFA_VSVG
B10n3119	4183.96	207.4	3765.44	261.04	5305.68	FLAG_ALFA_VSVG
B10n3121	2382.3	207.4	1759.12	227	2527.8	FLAG_ALFA_VSVG
B10n3122	7492	210.7	5496.76	299.6	7712.7	FLAG_ALFA_VSVG
B10n3123	5885.2	211.2	5252.13	294.66	6640.16	FLAG_ALFA_VSVG
B10n3127	3231.5	129.2	2968.28	237.33	3612.6	FLAG_ALFA_VSVG
B10n3124	6568	219.5	6176.74	260.4	6860.93	FLAG_ALFA_VSVG
B10n3125	5426.44	219	5480.2	247.54	6710.78	FLAG_ALFA_VSVG
B10n3128	1513.8	198.65	943.76	214.88	1498.4	FLAG_ALFA_VSVG
B10n3130	2421.8	203.325	1747.84	231.92	2652	FLAG_ALFA_VSVG
B10n3137	3012.42	133.15	2881.975	231.22	3311.26	FLAG_ALFA_VSVG
B10n3131	7276.6	209.6	6763.81	316.14	8609.24	FLAG_ALFA_VSVG
B10n3134	3070.6	129.5	1843.73	224.47	2902.89	FLAG_ALFA_VSVG
B10n3132	3341.6	217.6	3181.26	227.12	3796.12	FLAG_ALFA_VSVG
B10n3135	4524.32	219.1	3880.03	250.9	5662.05	FLAG_ALFA_VSVG
B10n3136	4856.06	106.075	1979.1	264.4	6834.73	FLAG_ALFA_VSVG
B10n3139	4370.58	215.8	3626.7	218.72	4684.7	FLAG_ALFA_VSVG
B10n3138	3244.04	204.2	1713.34	225.62	3174.2	FLAG_ALFA_VSVG
B10n3145	5110.72	132.7	4313.455	282.38	6752.92	FLAG_ALFA_VSVG
B10n3142	1585.6	202.65	1053.08	214.4	1726.5	FLAG_ALFA_VSVG
B10n3140	1241.2	211.1	1141.85	214.22	1454.9	FLAG_ALFA_VSVG
B10n3149	3523.7	191.36	3768.65	235.98	5045.42	FLAG_ALFA_VSVG
B10n3143	5692.5	208.5	3580.12	270.22	6483.21	FLAG_ALFA_VSVG
B10n3141	1648.04	115.1	980	224	1983.09	FLAG_ALFA_VSVG
B10n3148	2990.37	128	2850.45	225.6	3678.52	FLAG_ALFA_VSVG
B10n3146	3196.16	205	2512	248.8	5015.04	FLAG_ALFA_VSVG
B10n3147	7472.6	221.25	6792.66	264.46	9844.68	FLAG_ALFA_VSVG
B10n3144	4256.76	125	3522.6	266.8	6184.68	FLAG_ALFA_VSVG
B10n3152	2728.8	204.05	1803.68	218.68	2614.25	FLAG_ALFA_VSVG
B10n3150	2741.9	214	2420.33	211.55	2861.91	FLAG_ALFA_VSVG
B10n3153	2562.18	125.65	3365.5	205.2	3174.02	FLAG_ALFA_VSVG
B10n3158	6600.4	205.525	4794.52	253.88	6763	FLAG_ALFA_VSVG
B10n3154	3228.1	203.2	3034.67	249.99	4085.86	FLAG_ALFA_VSVG
B10n3151	2152.12	105.15	945.75	217.3	3401.93	FLAG_ALFA_VSVG
B10n3157	1815.8	207.05	1383.76	218.68	2074.7	FLAG_ALFA_VSVG
B10n3159	8492.9	213.8	7936.82	380.08	10871.28	FLAG_ALFA_VSVG
B10n3160	10286.48	217.8	7872.99	387.07	13375.34	FLAG_ALFA_VSVG
B10n3155	3038.85	111.625	1347.9	240.35	3939.51	FLAG_ALFA_VSVG
B10n3163	4283.12	128.3	3645.85	264.05	5448.99	FLAG_ALFA_VSVG
B10n3156	7155.7	211.6	4821.74	295.46	8196	FLAG_ALFA_VSVG
B10n3161	3470.62	127.25	4153.3	219.8	5048.33	FLAG_ALFA_VSVG
B10n3165	4299.9	204.55	2869.04	238.28	4422.1	FLAG_ALFA_VSVG
B10n3164	2350.3	210.2	5614.48	275.18	7779.85	FLAG_ALFA_VSVG
B10n3169	1766.035	212.46	1709	219.36	2571.98	FLAG_ALFA_VSVG
B10n3170	1508.2	205.99	1482.96	222	2345.4	FLAG_ALFA_VSVG
B10n3171	5942.24	133.4	4727.21	299.8	7279.02	FLAG_ALFA_VSVG
B10n3172	4589.4	129.3	4075.485	273.815	6017.18	FLAG_ALFA_VSVG
B10n3166	4451.8	210.3	4018.79	231.05	4568.64	FLAG_ALFA_VSVG
B10n3168	1754.98	208.4	4361.1	247.12	5979.95	FLAG_ALFA_VSVG
B10n3173	2687.6	205.1	1618.34	232.82	3000.4	FLAG_ALFA_VSVG
B10n3167	5526.61	112.2	3502.3	274.9	5858.2	FLAG_ALFA_VSVG
B10n3181	4379.715	205.58	4315.26	243.92	5186.1	FLAG_ALFA_VSVG
B10n3180	3213.5	201	2974.1	230.18	3594.5	FLAG_ALFA_VSVG
B10n3174	1947.42	215	4587.93	274.37	7447.6	FLAG_ALFA_VSVG
B10n3175	3872	214.7	3104.25	232.75	4638.28	FLAG_ALFA_VSVG
B10n3176	4617.92	110.75	2027.45	255.65	6179.18	FLAG_ALFA_VSVG
B10n3177	3838.57	131.375	3766.3	236.3	4897.89	FLAG_ALFA_VSVG
B10n3178	5011.09	129.25	5067.2	247	6689.28	FLAG_ALFA_VSVG
B10n3186	4352.635	219.3	4485.4	246.4	5225.4	FLAG_ALFA_VSVG
B10n3182	9907.2	214.05	10396.04	431.44	13229.76	FLAG_ALFA_VSVG
B10n3183	2308.6	208.7	2189.04	237.6	3025.67	FLAG_ALFA_VSVG
B10n3184	3591.58	201.5	1854.54	229.8	3565.98	FLAG_ALFA_VSVG
B10n3185	1302.14	212.1	1155.16	199.34	1587.21	FLAG_ALFA_VSVG
B10n3192	8417.5	206.55	6439.68	312.32	8334.3	FLAG_ALFA_VSVG
B10n3189	5658.4	204.075	3916.68	245.8	6304.5	FLAG_ALFA_VSVG
B10n3187	4327.28	204.5	3246.4	281.32	6671.2	FLAG_ALFA_VSVG
B10n3188	2435.84	205.25	2092.32	234.4	3232.52	FLAG_ALFA_VSVG
B10n3190	4757.68	210.85	3952.74	246	7439.98	FLAG_ALFA_VSVG
B10n3191	4044.13	106.85	2019.7	251.35	4689.48	FLAG_ALFA_VSVG
B10n3195	3864.095	201.48	2590.04	270.2	9828.71	FLAG_ALFA_VSVG
B10n3194	1562	202.6	942.86	214.12	1609.55	FLAG_ALFA_VSVG
B10n3193	1808.99	111.25	1145	218.4	1982.38	FLAG_ALFA_VSVG
B10n3199	3717.18	201.82	3995.26	232.9	4811.38	FLAG_ALFA_VSVG
B10n3200	3521.58	129	3342.92	235.87	3696.62	FLAG_ALFA_VSVG
B10n3196	6361.52	214.4	5047.82	297.08	8723.6	FLAG_ALFA_VSVG
B10n3197	3242.4	207.4	2246.46	235.63	3938.7	FLAG_ALFA_VSVG
B10n3201	5106.51	203.2	2330.4	241.48	4826.52	FLAG_ALFA_VSVG
B10n3198	5202.38	109.35	2997.5	273.8	5473.46	FLAG_ALFA_VSVG
B10n3202	1786.58	105.35	853	212.65	2597.8	FLAG_ALFA_VSVG
B10n3209	1131.755	203.2	1124.08	214.8	1713.1	FLAG_ALFA_VSVG
B10n3203	2429.68	122.1	2148.22	225.61	2759.36	FLAG_ALFA_VSVG
B10n3204	2516.72	127.9	2256.66	229.53	3016.07	FLAG_ALFA_VSVG
B10n3210	2708.78	124.8	2577.775	232.75	3273.06	FLAG_ALFA_VSVG
B10n3207	8619.8	215.225	6522.56	321.12	9402.65	FLAG_ALFA_VSVG
B10n3208	7910.8	205	7445.12	319.28	8820.52	FLAG_ALFA_VSVG
B10n3205	4449.04	206.7	3485.8	273.36	6381	FLAG_ALFA_VSVG
B10n3206	1985.66	200.2	1507.68	227.52	3017.72	FLAG_ALFA_VSVG
B10n3214	2016.6	200.45	1215	220.32	1815.9	FLAG_ALFA_VSVG
B10n3215	2254	202.275	1470.98	222.92	2035.4	FLAG_ALFA_VSVG
B10n3213	2838.6	205.7	2575.12	235.82	3227.66	FLAG_ALFA_VSVG
B10n3219	1589.64	199.58	1376.44	228.52	2403.06	FLAG_ALFA_VSVG
B10n3211	1830.88	205.7	1690.12	231.08	2633.46	FLAG_ALFA_VSVG
B10n3212	1535.62	209.5	1380.96	223.24	2126.54	FLAG_ALFA_VSVG
B10n3224	3126.16	193.18	3236.315	232.775	4536.66	FLAG_ALFA_VSVG
B10n3220	5230.86	122.1	4679.64	278.98	6454.82	FLAG_ALFA_VSVG
B10n3221	6924.8	198.2	3693.2	286	7050.6	FLAG_ALFA_VSVG
B10n3223	2924.115	199.63	2889.04	266.92	5287.18	FLAG_ALFA_VSVG
B10n3217	4412.75	216	3267.54	234.32	4732.43	FLAG_ALFA_VSVG
B10n3218	3432.03	110.95	1889.2	236.4	4719.52	FLAG_ALFA_VSVG
B10n3227	3027.12	134.1	3113.67	226.23	3053.67	FLAG_ALFA_VSVG
B10n3225	6527	206.45	5782.04	296.74	7573.81	FLAG_ALFA_VSVG
B10n3222	1894.86	209.6	4174.95	250.73	6249	FLAG_ALFA_VSVG
B10n3226	4880.74	230.4	5537.56	242.46	6222.88	FLAG_ALFA_VSVG
B10n3237	3023.275	201.19	3053.68	268.16	5052.7	FLAG_ALFA_VSVG
B10n3230	6125.88	133.95	4215.68	271.15	5641.92	FLAG_ALFA_VSVG
B10n3232	2536.8	210.25	2519.16	236.48	3336.8	FLAG_ALFA_VSVG
B10n3229	2658.03	137.25	3137.2	218.9	3728.43	FLAG_ALFA_VSVG
B10n3235	2197	207.55	1446.04	231.12	2392	FLAG_ALFA_VSVG
B10n3228	1835.6	203.7	1657.6	215.76	1893.2	FLAG_ALFA_VSVG
B10n3231	1618.8	207.6	1462.48	227.4	2235.56	FLAG_ALFA_VSVG
B10n3236	1892.4	201.85	1334.16	217.24	2278.8	FLAG_ALFA_VSVG
B10n3243	2423.14	201.12	2569	261.24	5549.84	FLAG_ALFA_VSVG
B10n3234	4220.2	205.9	2811.84	251.72	4784.96	FLAG_ALFA_VSVG
B10n3238	2527	207.95	1771.6	224.26	2350.2	FLAG_ALFA_VSVG
B10n3240	4624.94	130	4640.2	238.25	6128.01	FLAG_ALFA_VSVG
B10n3244	4879.9	138.3	4327.24	282.83	6163.48	FLAG_ALFA_VSVG
B10n3241	1961	209.3	1876.52	220.68	2382.63	FLAG_ALFA_VSVG
B10n3242	3924.94	219	2743.3	233.26	4204.44	FLAG_ALFA_VSVG
B10n3239	3903.24	114	1689.3	242.8	5864.38	FLAG_ALFA_VSVG
B10n3247	1672.7	216.35	1596.64	213.54	2536.9	FLAG_ALFA_VSVG
B10n3248	4747.92	126.325	4914.7	229.1	6200	FLAG_ALFA_VSVG
B10n3246	1844.96	205.1	1443.1	228.34	2737.56	FLAG_ALFA_VSVG
